lot_id,alarm_id,sensor_value,sigma_deviation
LOT_1332,SPC_ATTR_226,2571.6997,3.5336
LOT_1332,SPC_ATTR_251,327.6722,3.9933
LOT_1332,SPC_ATTR_291,2.4894,8.7309
LOT_1332,SPC_ATTR_389,91.9454,3.2966
LOT_1332,SPC_ATTR_429,116.3478,10.5455
LOT_1332,SPC_ATTR_498,28.1784,3.3001
LOT_1332,SPC_ATTR_523,41.3005,3.7401
LOT_1332,SPC_ATTR_544,0.0136,3.3435
LOT_1332,SPC_ATTR_546,12.2672,3.5391
LOT_1332,SPC_ATTR_572,0.9847,-4.0607
LOT_1333,SPC_ATTR_113,0.0,-9.3491
LOT_1334,SPC_ATTR_024,-7964.0,-3.0125
LOT_1334,SPC_ATTR_096,0.0006,5.1923
LOT_1334,SPC_ATTR_097,-0.7811,-3.6353
LOT_1334,SPC_ATTR_228,0.0966,7.203
LOT_1334,SPC_ATTR_297,7866.9323,3.0316
LOT_1334,SPC_ATTR_366,0.0217,6.2127
LOT_1334,SPC_ATTR_368,0.0202,6.0863
LOT_1334,SPC_ATTR_369,0.012,4.1898
LOT_1335,SPC_ATTR_002,2744.54,3.0929
LOT_1335,SPC_ATTR_497,113.7787,3.4081
LOT_1336,SPC_ATTR_573,431.71,4.6725
LOT_1336,SPC_ATTR_574,1.2571,3.6682
LOT_1336,SPC_ATTR_575,138.3859,4.8003
LOT_1336,SPC_ATTR_576,0.3315,3.3451
LOT_1336,SPC_ATTR_577,83.919,4.6306
LOT_1336,SPC_ATTR_578,67.3679,4.0628
LOT_1337,SPC_ATTR_145,0.3064,3.0385
LOT_1337,SPC_ATTR_156,3.94,3.0584
LOT_1337,SPC_ATTR_280,0.1052,3.1615
LOT_1338,SPC_ATTR_485,965.4135,3.5196
LOT_1338,SPC_ATTR_573,445.8,4.8358
LOT_1338,SPC_ATTR_574,1.2041,3.4549
LOT_1338,SPC_ATTR_575,142.1606,4.9405
LOT_1338,SPC_ATTR_577,86.7573,4.7983
LOT_1338,SPC_ATTR_578,91.1106,5.9645
LOT_1339,SPC_ATTR_082,-0.0854,-3.7746
LOT_1339,SPC_ATTR_573,431.71,4.6725
LOT_1339,SPC_ATTR_574,1.2571,3.6682
LOT_1339,SPC_ATTR_575,138.3859,4.8003
LOT_1339,SPC_ATTR_576,0.3315,3.3451
LOT_1339,SPC_ATTR_577,83.919,4.6306
LOT_1339,SPC_ATTR_578,67.3679,4.0628
LOT_1340,SPC_ATTR_057,0.9052,-3.4742
LOT_1341,SPC_ATTR_565,16.06,3.6509
LOT_1341,SPC_ATTR_567,6.262,3.5353
LOT_1341,SPC_ATTR_569,5.9579,3.5173
LOT_1343,SPC_ATTR_082,-0.0754,-3.1871
LOT_1343,SPC_ATTR_434,960.2559,3.3428
LOT_1344,SPC_ATTR_140,1415.4999,3.7931
LOT_1344,SPC_ATTR_211,0.2274,3.2933
LOT_1344,SPC_ATTR_275,480.8505,4.0248
LOT_1344,SPC_ATTR_565,14.49,3.0548
LOT_1344,SPC_ATTR_569,5.6582,3.2166
LOT_1344,SPC_ATTR_572,1.1073,-3.615
LOT_1346,SPC_ATTR_580,0.0799,6.5426
LOT_1346,SPC_ATTR_581,0.0286,7.4467
LOT_1346,SPC_ATTR_588,0.0799,7.2008
LOT_1346,SPC_ATTR_589,0.0286,8.1329
LOT_1347,SPC_ATTR_072,214.1869,3.4708
LOT_1347,SPC_ATTR_486,960.8392,3.474
LOT_1347,SPC_ATTR_588,0.0799,7.2008
LOT_1347,SPC_ATTR_589,0.0286,8.1329
LOT_1348,SPC_ATTR_433,602.8344,3.9898
LOT_1348,SPC_ATTR_573,427.42,4.6228
LOT_1348,SPC_ATTR_575,110.1081,3.7498
LOT_1348,SPC_ATTR_577,79.2885,4.3569
LOT_1348,SPC_ATTR_578,60.1633,3.4858
LOT_1350,SPC_ATTR_089,1633.1937,-3.2617
LOT_1350,SPC_ATTR_109,0.2547,3.0601
LOT_1350,SPC_ATTR_573,431.71,4.6725
LOT_1350,SPC_ATTR_574,1.2571,3.6682
LOT_1350,SPC_ATTR_575,138.3859,4.8003
LOT_1350,SPC_ATTR_576,0.3315,3.3451
LOT_1350,SPC_ATTR_577,83.919,4.6306
LOT_1350,SPC_ATTR_578,67.3679,4.0628
LOT_1351,SPC_ATTR_162,22504.0,4.3492
LOT_1351,SPC_ATTR_225,0.3103,3.5238
LOT_1351,SPC_ATTR_297,9328.6921,3.7717
LOT_1351,SPC_ATTR_363,0.0953,3.5537
LOT_1351,SPC_ATTR_433,764.1426,5.2681
LOT_1351,SPC_ATTR_497,144.2792,4.6469
LOT_1352,SPC_ATTR_573,431.71,4.6725
LOT_1352,SPC_ATTR_574,1.2571,3.6682
LOT_1352,SPC_ATTR_575,138.3859,4.8003
LOT_1352,SPC_ATTR_576,0.3315,3.3451
LOT_1352,SPC_ATTR_577,83.919,4.6306
LOT_1352,SPC_ATTR_578,67.3679,4.0628
LOT_1353,SPC_ATTR_163,24902.0,3.0678
LOT_1353,SPC_ATTR_484,959.5238,3.9041
LOT_1354,SPC_ATTR_573,431.71,4.6725
LOT_1354,SPC_ATTR_574,1.2571,3.6682
LOT_1354,SPC_ATTR_575,138.3859,4.8003
LOT_1354,SPC_ATTR_576,0.3315,3.3451
LOT_1354,SPC_ATTR_577,83.919,4.6306
LOT_1354,SPC_ATTR_578,67.3679,4.0628
LOT_1356,SPC_ATTR_054,4.05,-9.8812
LOT_1356,SPC_ATTR_055,4.346,-8.2664
LOT_1356,SPC_ATTR_057,0.8759,-7.7786
LOT_1356,SPC_ATTR_058,0.9319,-4.1463
LOT_1356,SPC_ATTR_059,4.2199,-4.3882
LOT_1356,SPC_ATTR_110,0.7848,-22.4489
LOT_1356,SPC_ATTR_111,88.1938,-6.9808
LOT_1356,SPC_ATTR_112,213.0083,-8.9348
LOT_1356,SPC_ATTR_245,1.9844,23.3833
LOT_1356,SPC_ATTR_246,99.9022,22.6433
LOT_1356,SPC_ATTR_247,237.1837,23.1989
LOT_1356,SPC_ATTR_383,0.6271,23.3835
LOT_1356,SPC_ATTR_384,30.9982,22.7119
LOT_1356,SPC_ATTR_385,74.8445,23.2163
LOT_1356,SPC_ATTR_497,116.2757,3.5095
LOT_1356,SPC_ATTR_517,252.8604,23.385
LOT_1356,SPC_ATTR_518,113.2758,22.8061
LOT_1356,SPC_ATTR_519,111.3495,23.2285
LOT_1357,SPC_ATTR_025,9309.0,3.3099
LOT_1357,SPC_ATTR_087,2.5474,3.8982
LOT_1357,SPC_ATTR_572,0.9847,-4.0607
LOT_1358,SPC_ATTR_135,48.5321,3.0564
LOT_1359,SPC_ATTR_072,220.5295,3.6712
LOT_1360,SPC_ATTR_355,0.0834,3.1741
LOT_1361,SPC_ATTR_172,0.3139,3.1889
LOT_1361,SPC_ATTR_307,0.1261,3.0503
LOT_1361,SPC_ATTR_443,3.6388,3.4793
LOT_1362,SPC_ATTR_072,202.4391,3.0997
LOT_1362,SPC_ATTR_095,0.0005,3.0402
LOT_1362,SPC_ATTR_097,-0.6683,-3.1216
LOT_1363,SPC_ATTR_486,955.6364,3.4502
LOT_1363,SPC_ATTR_573,431.71,4.6725
LOT_1363,SPC_ATTR_574,1.2571,3.6682
LOT_1363,SPC_ATTR_575,138.3859,4.8003
LOT_1363,SPC_ATTR_576,0.3315,3.3451
LOT_1363,SPC_ATTR_577,83.919,4.6306
LOT_1363,SPC_ATTR_578,67.3679,4.0628
LOT_1365,SPC_ATTR_140,1533.777,4.2423
LOT_1365,SPC_ATTR_275,483.4778,4.0555
LOT_1365,SPC_ATTR_413,101.4548,3.831
LOT_1365,SPC_ATTR_560,0.98,3.2488
LOT_1365,SPC_ATTR_562,99.0375,3.5085
LOT_1365,SPC_ATTR_572,1.0744,-3.7346
LOT_1366,SPC_ATTR_357,2.6898,3.5955
LOT_1366,SPC_ATTR_566,0.5528,5.0195
LOT_1366,SPC_ATTR_568,0.2245,5.0186
LOT_1366,SPC_ATTR_570,70.9311,4.8773
LOT_1368,SPC_ATTR_072,203.129,3.1215
LOT_1368,SPC_ATTR_392,0.0317,3.0787
LOT_1368,SPC_ATTR_434,884.0306,3.0052
LOT_1368,SPC_ATTR_580,0.0469,3.1194
LOT_1368,SPC_ATTR_581,0.0151,3.1142
LOT_1368,SPC_ATTR_588,0.0469,3.4542
LOT_1368,SPC_ATTR_589,0.0151,3.4241
LOT_1369,SPC_ATTR_002,2806.91,3.8685
LOT_1369,SPC_ATTR_145,0.313,3.1461
LOT_1369,SPC_ATTR_215,0.2577,3.0897
LOT_1369,SPC_ATTR_418,21.024,3.1651
LOT_1369,SPC_ATTR_588,0.0469,3.4542
LOT_1369,SPC_ATTR_589,0.0151,3.4241
LOT_1370,SPC_ATTR_121,5.9161,-3.1758
LOT_1370,SPC_ATTR_588,0.0469,3.4542
LOT_1370,SPC_ATTR_589,0.0151,3.4241
LOT_1371,SPC_ATTR_085,0.1174,-3.1099
LOT_1371,SPC_ATTR_145,0.3284,3.3972
LOT_1371,SPC_ATTR_418,21.7318,3.3397
LOT_1371,SPC_ATTR_573,431.71,4.6725
LOT_1371,SPC_ATTR_574,1.2571,3.6682
LOT_1371,SPC_ATTR_575,138.3859,4.8003
LOT_1371,SPC_ATTR_576,0.3315,3.3451
LOT_1371,SPC_ATTR_577,83.919,4.6306
LOT_1371,SPC_ATTR_578,67.3679,4.0628
LOT_1371,SPC_ATTR_588,0.0469,3.4542
LOT_1371,SPC_ATTR_589,0.0151,3.4241
LOT_1372,SPC_ATTR_054,4.036,-10.136
LOT_1372,SPC_ATTR_055,4.317,-8.7532
LOT_1372,SPC_ATTR_057,0.8771,-7.6023
LOT_1372,SPC_ATTR_058,0.9348,-3.4519
LOT_1372,SPC_ATTR_059,4.2231,-4.3506
LOT_1373,SPC_ATTR_054,4.027,-10.2997
LOT_1373,SPC_ATTR_055,4.317,-8.7532
LOT_1373,SPC_ATTR_057,0.8765,-7.6905
LOT_1373,SPC_ATTR_058,0.9329,-3.9068
LOT_1373,SPC_ATTR_059,4.2218,-4.3658
LOT_1374,SPC_ATTR_163,25794.0,3.2039
LOT_1374,SPC_ATTR_172,0.3139,3.1889
LOT_1374,SPC_ATTR_298,12913.8721,3.2759
LOT_1374,SPC_ATTR_307,0.1261,3.0503
LOT_1374,SPC_ATTR_443,3.6388,3.4793
LOT_1374,SPC_ATTR_484,792.8571,3.0399
LOT_1375,SPC_ATTR_020,9.8773,-11.9457
LOT_1375,SPC_ATTR_156,11.492,9.7867
LOT_1375,SPC_ATTR_291,2.4894,8.7309
LOT_1375,SPC_ATTR_429,116.3478,10.5455
LOT_1375,SPC_ATTR_572,0.9847,-4.0607
LOT_1376,SPC_ATTR_172,0.3139,3.1889
LOT_1376,SPC_ATTR_226,2600.5996,3.6003
LOT_1376,SPC_ATTR_307,0.1261,3.0503
LOT_1376,SPC_ATTR_364,750.8291,3.008
LOT_1376,SPC_ATTR_443,3.6388,3.4793
LOT_1376,SPC_ATTR_498,28.7204,3.4094
LOT_1376,SPC_ATTR_563,286.65,3.1348
LOT_1377,SPC_ATTR_167,6.4,3.2249
LOT_1377,SPC_ATTR_302,1.9062,3.0003
LOT_1377,SPC_ATTR_434,900.7229,3.0791
LOT_1378,SPC_ATTR_270,8.0099,3.6726
LOT_1378,SPC_ATTR_408,3.0047,4.8606
LOT_1378,SPC_ATTR_565,15.04,3.2636
LOT_1378,SPC_ATTR_567,6.5688,3.8324
LOT_1378,SPC_ATTR_569,5.7605,3.3192
LOT_1379,SPC_ATTR_011,0.0293,3.1342
LOT_1379,SPC_ATTR_147,0.1273,3.3094
LOT_1379,SPC_ATTR_172,0.4893,6.0745
LOT_1379,SPC_ATTR_270,8.0099,3.6726
LOT_1379,SPC_ATTR_282,0.0367,3.8965
LOT_1379,SPC_ATTR_307,0.2246,6.9282
LOT_1379,SPC_ATTR_408,3.0047,4.8606
LOT_1379,SPC_ATTR_443,5.1317,5.744
LOT_1380,SPC_ATTR_162,18540.0,3.4141
LOT_1380,SPC_ATTR_270,8.0099,3.6726
LOT_1380,SPC_ATTR_297,8665.1214,3.4357
LOT_1380,SPC_ATTR_408,3.0047,4.8606
LOT_1381,SPC_ATTR_317,9.4679,3.4271
LOT_1382,SPC_ATTR_270,8.0099,3.6726
LOT_1382,SPC_ATTR_408,3.0047,4.8606
LOT_1382,SPC_ATTR_573,427.42,4.6228
LOT_1382,SPC_ATTR_575,110.1081,3.7498
LOT_1382,SPC_ATTR_577,79.2885,4.3569
LOT_1382,SPC_ATTR_578,60.1633,3.4858
LOT_1384,SPC_ATTR_024,1039.25,3.5109
LOT_1384,SPC_ATTR_270,8.0099,3.6726
LOT_1384,SPC_ATTR_408,3.0047,4.8606
LOT_1385,SPC_ATTR_088,0.8941,-6.8742
LOT_1385,SPC_ATTR_116,924.5318,3.619
LOT_1385,SPC_ATTR_223,0.952,16.8615
LOT_1385,SPC_ATTR_317,9.0982,3.0641
LOT_1385,SPC_ATTR_361,0.3008,14.8905
LOT_1385,SPC_ATTR_495,106.4726,15.9506
LOT_1386,SPC_ATTR_059,4.2373,-4.1837
LOT_1386,SPC_ATTR_196,4.619,10.9617
LOT_1386,SPC_ATTR_270,8.0099,3.6726
LOT_1386,SPC_ATTR_332,1.0959,15.9664
LOT_1386,SPC_ATTR_408,3.0047,4.8606
LOT_1386,SPC_ATTR_433,907.6215,6.4051
LOT_1386,SPC_ATTR_468,109.0074,11.8467
LOT_1387,SPC_ATTR_572,0.9847,-4.0607
LOT_1388,SPC_ATTR_026,0.6438,-3.1534
LOT_1388,SPC_ATTR_027,0.6258,-6.9272
LOT_1388,SPC_ATTR_280,0.1092,3.3586
LOT_1389,SPC_ATTR_497,130.2358,4.0765
LOT_1392,SPC_ATTR_072,209.4001,3.3196
LOT_1392,SPC_ATTR_490,972.9915,3.0732
LOT_1393,SPC_ATTR_072,224.9621,3.8112
LOT_1393,SPC_ATTR_484,907.4286,3.634
LOT_1393,SPC_ATTR_545,0.0016,-3.0709
LOT_1393,SPC_ATTR_582,378.7581,3.2086
LOT_1394,SPC_ATTR_580,0.0487,3.3061
LOT_1394,SPC_ATTR_581,0.0173,3.8203
LOT_1394,SPC_ATTR_588,0.0487,3.6586
LOT_1394,SPC_ATTR_589,0.0173,4.1915
LOT_1395,SPC_ATTR_145,0.3302,3.4265
LOT_1395,SPC_ATTR_280,0.1236,4.0684
LOT_1395,SPC_ATTR_418,24.1156,3.9276
LOT_1395,SPC_ATTR_588,0.0487,3.6586
LOT_1395,SPC_ATTR_589,0.0173,4.1915
LOT_1396,SPC_ATTR_563,288.864,3.4249
LOT_1396,SPC_ATTR_573,427.42,4.6228
LOT_1396,SPC_ATTR_575,110.1081,3.7498
LOT_1396,SPC_ATTR_577,79.2885,4.3569
LOT_1396,SPC_ATTR_578,60.1633,3.4858
LOT_1397,SPC_ATTR_092,-0.3216,-3.6956
LOT_1397,SPC_ATTR_220,0.0086,3.2479
LOT_1397,SPC_ATTR_492,6.2733,3.1289
LOT_1398,SPC_ATTR_061,331.2273,-3.9702
LOT_1398,SPC_ATTR_066,96.3465,9.7188
LOT_1398,SPC_ATTR_067,643.9097,-5.3995
LOT_1398,SPC_ATTR_069,167.8309,4.8096
LOT_1398,SPC_ATTR_197,67.65,3.7505
LOT_1398,SPC_ATTR_198,60.53,3.8321
LOT_1398,SPC_ATTR_199,8.206,14.2246
LOT_1398,SPC_ATTR_200,65.78,3.2986
LOT_1398,SPC_ATTR_202,58.46,9.9169
LOT_1398,SPC_ATTR_203,115.678,7.2152
LOT_1398,SPC_ATTR_204,122.174,5.2744
LOT_1398,SPC_ATTR_206,111.43,8.8709
LOT_1398,SPC_ATTR_333,20.9106,3.2447
LOT_1398,SPC_ATTR_334,24.4929,5.3702
LOT_1398,SPC_ATTR_335,2.3329,12.5202
LOT_1398,SPC_ATTR_337,45.6919,4.7585
LOT_1398,SPC_ATTR_338,17.5677,8.9678
LOT_1398,SPC_ATTR_339,36.0517,5.8484
LOT_1398,SPC_ATTR_340,35.1264,4.2467
LOT_1398,SPC_ATTR_342,31.8827,7.9475
LOT_1398,SPC_ATTR_470,18.2745,4.0017
LOT_1398,SPC_ATTR_471,80.6768,15.1121
LOT_1398,SPC_ATTR_472,51.9649,4.1602
LOT_1398,SPC_ATTR_474,219.4091,8.0145
LOT_1398,SPC_ATTR_475,120.0646,3.3206
LOT_1398,SPC_ATTR_476,18.9738,5.634
LOT_1398,SPC_ATTR_477,78.5433,3.9098
LOT_1398,SPC_ATTR_478,66.3942,5.9044
LOT_1398,SPC_ATTR_480,11.2812,3.0311
LOT_1399,SPC_ATTR_091,10137.4601,3.3053
LOT_1399,SPC_ATTR_116,900.6217,3.1305
LOT_1399,SPC_ATTR_172,0.3139,3.1889
LOT_1399,SPC_ATTR_307,0.1261,3.0503
LOT_1399,SPC_ATTR_443,3.6388,3.4793
LOT_1400,SPC_ATTR_054,4.042,-10.0268
LOT_1400,SPC_ATTR_055,4.323,-8.6525
LOT_1400,SPC_ATTR_057,0.8778,-7.4995
LOT_1400,SPC_ATTR_058,0.9349,-3.4279
LOT_1400,SPC_ATTR_059,4.2234,-4.347
LOT_1401,SPC_ATTR_076,0.2315,10.6946
LOT_1401,SPC_ATTR_211,0.4892,9.517
LOT_1401,SPC_ATTR_349,0.22,16.4638
LOT_1401,SPC_ATTR_572,1.0744,-3.7346
LOT_1403,SPC_ATTR_167,7.3,4.0287
LOT_1403,SPC_ATTR_302,2.3186,4.2426
LOT_1403,SPC_ATTR_438,9.7841,3.5794
LOT_1404,SPC_ATTR_220,0.0107,4.5237
LOT_1404,SPC_ATTR_358,0.003,3.994
LOT_1404,SPC_ATTR_492,8.0133,4.5501
LOT_1405,SPC_ATTR_145,0.3952,4.4861
LOT_1405,SPC_ATTR_280,0.127,4.2359
LOT_1405,SPC_ATTR_418,25.545,4.2802
LOT_1405,SPC_ATTR_564,1.2988,5.0852
LOT_1405,SPC_ATTR_573,431.71,4.6725
LOT_1405,SPC_ATTR_574,1.2571,3.6682
LOT_1405,SPC_ATTR_575,138.3859,4.8003
LOT_1405,SPC_ATTR_576,0.3315,3.3451
LOT_1405,SPC_ATTR_577,83.919,4.6306
LOT_1405,SPC_ATTR_578,67.3679,4.0628
LOT_1406,SPC_ATTR_054,4.052,-9.8448
LOT_1406,SPC_ATTR_055,4.284,-9.307
LOT_1406,SPC_ATTR_057,0.8769,-7.6317
LOT_1406,SPC_ATTR_059,4.2204,-4.3823
LOT_1406,SPC_ATTR_103,0.2128,3.3618
LOT_1407,SPC_ATTR_145,0.3571,3.865
LOT_1407,SPC_ATTR_280,0.1247,4.1226
LOT_1407,SPC_ATTR_418,23.6736,3.8186
LOT_1408,SPC_ATTR_545,0.0016,-3.0709
LOT_1409,SPC_ATTR_020,9.8773,-11.9457
LOT_1409,SPC_ATTR_156,11.492,9.7867
LOT_1409,SPC_ATTR_291,2.4894,8.7309
LOT_1409,SPC_ATTR_429,116.3478,10.5455
LOT_1411,SPC_ATTR_145,0.3794,4.2286
LOT_1411,SPC_ATTR_280,0.1157,3.679
LOT_1411,SPC_ATTR_418,24.1962,3.9475
LOT_1412,SPC_ATTR_072,211.8978,3.3985
LOT_1412,SPC_ATTR_484,804.8583,3.1021
LOT_1412,SPC_ATTR_545,0.0016,-3.0709
LOT_1413,SPC_ATTR_147,0.1309,3.4742
LOT_1413,SPC_ATTR_151,18.736,3.6775
LOT_1413,SPC_ATTR_282,0.0467,5.6999
LOT_1413,SPC_ATTR_286,5.194,3.1926
LOT_1413,SPC_ATTR_580,0.0651,5.0074
LOT_1413,SPC_ATTR_581,0.0195,4.5263
LOT_1413,SPC_ATTR_588,0.0651,5.5205
LOT_1413,SPC_ATTR_589,0.0195,4.9588
LOT_1414,SPC_ATTR_085,0.1174,-3.1099
LOT_1414,SPC_ATTR_564,1.2254,4.4823
LOT_1414,SPC_ATTR_588,0.0651,5.5205
LOT_1414,SPC_ATTR_589,0.0195,4.9588
LOT_1415,SPC_ATTR_082,-0.0735,-3.0754
LOT_1415,SPC_ATTR_434,945.5587,3.2777
LOT_1416,SPC_ATTR_013,182.094,-5.484
LOT_1416,SPC_ATTR_019,172.1654,-6.4299
LOT_1416,SPC_ATTR_220,0.009,3.4909
LOT_1416,SPC_ATTR_358,0.0031,4.1936
LOT_1416,SPC_ATTR_492,6.3643,3.2032
LOT_1417,SPC_ATTR_545,0.0016,-3.0709
LOT_1418,SPC_ATTR_151,17.297,3.2336
LOT_1418,SPC_ATTR_286,5.9925,4.0218
LOT_1419,SPC_ATTR_114,0.8584,-7.1725
LOT_1419,SPC_ATTR_115,0.0129,7.6601
LOT_1419,SPC_ATTR_145,0.4571,5.4952
LOT_1419,SPC_ATTR_249,0.9169,18.1117
LOT_1419,SPC_ATTR_250,0.1285,8.0803
LOT_1419,SPC_ATTR_280,0.1461,5.1773
LOT_1419,SPC_ATTR_387,0.2879,18.0539
LOT_1419,SPC_ATTR_388,0.0406,8.07
LOT_1419,SPC_ATTR_418,31.6559,5.7874
LOT_1419,SPC_ATTR_521,106.8134,18.2586
LOT_1419,SPC_ATTR_522,1000.0,9.5846
LOT_1420,SPC_ATTR_011,-0.028,-3.0258
LOT_1420,SPC_ATTR_072,220.4506,3.6687
LOT_1420,SPC_ATTR_172,0.3829,4.324
LOT_1420,SPC_ATTR_307,0.1582,4.3141
LOT_1420,SPC_ATTR_443,4.1607,4.271
LOT_1420,SPC_ATTR_486,902.8571,3.2089
LOT_1420,SPC_ATTR_582,427.4732,3.7653
LOT_1420,SPC_ATTR_590,427.4732,3.4913
LOT_1421,SPC_ATTR_095,-0.0007,-3.8563
LOT_1421,SPC_ATTR_097,0.851,3.7976
LOT_1421,SPC_ATTR_099,-1.8882,-4.3784
LOT_1421,SPC_ATTR_102,-0.0009,-4.0407
LOT_1421,SPC_ATTR_109,0.3222,3.8381
LOT_1421,SPC_ATTR_229,0.0734,5.1704
LOT_1421,SPC_ATTR_367,0.0168,5.0319
LOT_1421,SPC_ATTR_369,0.0126,4.4746
LOT_1422,SPC_ATTR_088,0.9423,-3.1227
LOT_1423,SPC_ATTR_011,-0.0349,-3.7676
LOT_1423,SPC_ATTR_146,0.1673,3.9064
LOT_1423,SPC_ATTR_152,182.901,5.4464
LOT_1423,SPC_ATTR_281,0.0466,4.4063
LOT_1423,SPC_ATTR_282,0.0339,3.3915
LOT_1423,SPC_ATTR_287,53.6247,5.0559
LOT_1423,SPC_ATTR_425,42.6098,6.2122
LOT_1423,SPC_ATTR_522,1000.0,9.5846
LOT_1425,SPC_ATTR_413,94.5137,3.4541
LOT_1426,SPC_ATTR_573,441.92,4.7908
LOT_1426,SPC_ATTR_574,1.2113,3.4839
LOT_1426,SPC_ATTR_575,132.4894,4.5812
LOT_1426,SPC_ATTR_576,0.3247,3.2448
LOT_1426,SPC_ATTR_577,77.5303,4.253
LOT_1426,SPC_ATTR_578,67.4386,4.0685
LOT_1427,SPC_ATTR_413,94.5137,3.4541
LOT_1428,SPC_ATTR_082,-0.0867,-3.8509
LOT_1428,SPC_ATTR_201,94.32,8.8278
LOT_1428,SPC_ATTR_202,32.84,4.8978
LOT_1428,SPC_ATTR_206,79.16,6.0748
LOT_1428,SPC_ATTR_208,94.32,4.226
LOT_1428,SPC_ATTR_338,9.4543,4.1936
LOT_1428,SPC_ATTR_342,23.1101,5.5558
LOT_1428,SPC_ATTR_344,25.6807,3.6267
LOT_1428,SPC_ATTR_473,416.257,5.8361
LOT_1428,SPC_ATTR_474,127.1524,3.9064
LOT_1428,SPC_ATTR_478,56.9481,4.9769
LOT_1428,SPC_ATTR_480,15.4772,4.6213
LOT_1429,SPC_ATTR_317,9.2888,3.2513
LOT_1429,SPC_ATTR_497,104.0004,3.011
LOT_1430,SPC_ATTR_091,10228.08,3.5339
LOT_1430,SPC_ATTR_114,0.8537,-7.5599
LOT_1430,SPC_ATTR_249,0.9539,18.8632
LOT_1430,SPC_ATTR_251,943.8936,15.2799
LOT_1430,SPC_ATTR_387,0.3,18.8352
LOT_1430,SPC_ATTR_389,287.8371,14.6678
LOT_1430,SPC_ATTR_521,111.7365,19.122
LOT_1430,SPC_ATTR_523,106.4394,12.9089
LOT_1430,SPC_ATTR_582,368.8936,3.0959
LOT_1431,SPC_ATTR_026,0.6268,-3.2491
LOT_1431,SPC_ATTR_027,0.7112,-6.4766
LOT_1432,SPC_ATTR_545,0.0016,-3.0709
LOT_1433,SPC_ATTR_220,0.0163,7.9259
LOT_1433,SPC_ATTR_358,0.0052,8.3852
LOT_1433,SPC_ATTR_492,12.7698,8.4352
LOT_1435,SPC_ATTR_001,3356.35,4.644
LOT_1435,SPC_ATTR_002,2815.31,3.973
LOT_1436,SPC_ATTR_145,0.3212,3.2798
LOT_1436,SPC_ATTR_418,20.4345,3.0197
LOT_1436,SPC_ATTR_474,126.7109,3.8867
LOT_1438,SPC_ATTR_092,-0.2671,-3.074
LOT_1438,SPC_ATTR_145,0.314,3.1624
LOT_1438,SPC_ATTR_220,0.0086,3.2479
LOT_1438,SPC_ATTR_418,20.6955,3.0841
LOT_1438,SPC_ATTR_492,6.2733,3.1289
LOT_1438,SPC_ATTR_545,0.0016,-3.0709
LOT_1438,SPC_ATTR_567,5.9576,3.2406
LOT_1439,SPC_ATTR_026,0.65,-3.1185
LOT_1439,SPC_ATTR_027,0.6785,-6.6491
LOT_1440,SPC_ATTR_413,94.5137,3.4541
LOT_1441,SPC_ATTR_092,0.294,3.3252
LOT_1441,SPC_ATTR_167,7.2,3.9394
LOT_1441,SPC_ATTR_302,2.1497,3.7338
LOT_1441,SPC_ATTR_438,9.9738,3.6971
LOT_1442,SPC_ATTR_054,3.706,-16.1414
LOT_1442,SPC_ATTR_055,3.932,-15.215
LOT_1442,SPC_ATTR_057,0.8766,-7.6758
LOT_1442,SPC_ATTR_059,4.2229,-4.3529
LOT_1443,SPC_ATTR_119,0.5491,-6.0864
LOT_1443,SPC_ATTR_548,382.534,-4.1495
LOT_1444,SPC_ATTR_145,0.3771,4.1911
LOT_1444,SPC_ATTR_280,0.1156,3.6741
LOT_1444,SPC_ATTR_418,23.4613,3.7663
LOT_1445,SPC_ATTR_119,0.5479,-6.2345
LOT_1445,SPC_ATTR_222,0.1363,3.2432
LOT_1445,SPC_ATTR_239,0.0163,6.778
LOT_1445,SPC_ATTR_240,0.0132,5.9854
LOT_1445,SPC_ATTR_377,0.0054,7.1142
LOT_1445,SPC_ATTR_378,0.0041,5.4154
LOT_1445,SPC_ATTR_494,5.6215,3.1741
LOT_1445,SPC_ATTR_511,174.0988,3.1396
LOT_1446,SPC_ATTR_215,0.3194,4.1826
LOT_1446,SPC_ATTR_353,0.0706,3.5908
LOT_1447,SPC_ATTR_005,1114.5366,19.7024
LOT_1447,SPC_ATTR_008,0.0,-13.5947
LOT_1447,SPC_ATTR_010,0.0489,3.2906
LOT_1447,SPC_ATTR_095,0.0005,3.0402
LOT_1447,SPC_ATTR_139,141.7998,6.8201
LOT_1447,SPC_ATTR_141,9997.9106,19.6713
LOT_1447,SPC_ATTR_143,22.13,4.3602
LOT_1447,SPC_ATTR_144,0.0,-3.252
LOT_1447,SPC_ATTR_274,41.1724,5.4801
LOT_1447,SPC_ATTR_276,3331.6752,19.6685
LOT_1447,SPC_ATTR_278,6.5161,3.5985
LOT_1447,SPC_ATTR_279,0.0,-3.2853
LOT_1447,SPC_ATTR_412,6.215,6.526
LOT_1447,SPC_ATTR_414,897.0464,18.4202
LOT_1447,SPC_ATTR_416,20.4313,3.4865
LOT_1447,SPC_ATTR_417,0.0,-3.2879
LOT_1449,SPC_ATTR_008,0.0,-13.5947
LOT_1449,SPC_ATTR_144,0.0,-3.252
LOT_1449,SPC_ATTR_279,0.0,-3.2853
